Marca,Modelo,Ano,Motor,Transmissão,Homologação do Fluido,Quantidade de fluído,Filtro da transmissão,Conexão da máquina de troca de fluidos,Imagem Conector,Imagem Local da Conexao ,Video Procedimento,Link,FALSE
TOYOTA,YARIS,2016-2024,L4 1.3L  L4 1.5L,K312,Homologação CVTF FE,"Parcial (Carter): 3,7 LITROS
Total para Nível: 7,7 LITROS
Diálise: 10,0 LITROS","
OEM: 35330 12050",Conector A22,,https://drive.google.com/file/d/1hvm5wG35nRkrQrrkI6Y-54c4-npA_thO/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/910,TRUE
TOYOTA,COROLLA,2014-2019,L4 1.8L,K313 / K311,Homologação CVTF FE,"Parcial (Carter): 3,7 LITROS
Total para Nível: 7,7 LITROS
Diálise: 10,0 LITROS","
OEM: 35330 12050",Conector A22,,https://drive.google.com/file/d/1hvm5wG35nRkrQrrkI6Y-54c4-npA_thO/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/893,TRUE
TOYOTA,COROLLA,2020-2024,L4 2.0L,K120,Homologação CVTF FE,"Parcial (Carter): 4,3 LITROS
Total para Nível: 8,5 LITROS
Diálise: 11,0 LITROS","
OEM: 35015-12010",Conector A92,,https://drive.google.com/file/d/1z6o5FiQkQ460NgxwTLHxBvojsu1k7LTd/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1082,TRUE
TOYOTA,COROLLA CROSS,2020-2024,L4 2.0L,K120,Homologação CVTF FE,"Parcial (Carter): 4,3 LITROS
Total para Nível: 8,5 LITROS
Diálise: 11,0 LITROS","
OEM: 35015-12010",Conector A92,,https://drive.google.com/file/d/1z6o5FiQkQ460NgxwTLHxBvojsu1k7LTd/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1110,TRUE
TOYOTA,COROLLA,1993-2008,L4 1.6L 1.8L,A240 / A245E - SERIES,Homologação TOYOTA TYPE T-IV,"Parcial (Carter): 3,0 LITROS
Total para Nível: 7,3 LITROS
Diálise: 9,0 LITROS","

OEM: 35330 32010

OEM: 35330 12040",Conector Universal,,https://drive.google.com/file/d/1KyyyiikdLD5Oa1LNdrXlaXXy-Uom7CBl/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1029,TRUE
TOYOTA,FIELDER,2004-2008,L4 1.8L,A245E,Homologação TOYOTA TYPE T-IV,"Parcial (Carter): 3,0 LITROS
Total para Nível: 7,3 LITROS
Diálise: 9,0 LITROS",OEM: 35330 12040,Conector Universal,,https://drive.google.com/file/d/1KyyyiikdLD5Oa1LNdrXlaXXy-Uom7CBl/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/896,TRUE
TOYOTA,HILUX,2004-2013,L4 2.5L 2.7L 3.0L,A340E / A340F / A343E / A343F / AW3043LE,Homologação TOYOTA TYPE T-IV,"Parcial (Carter): 4,0 LITROS
Total para Nível: 10,0 LITROS
Diálise: 11,50 LITROS",OEM: 35330-60030,Conector Universal,,https://drive.google.com/file/d/1L2JBD64ZvvdJH-uN1UypEeDoN2LbNb4v/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/899,TRUE
TOYOTA,HILUX,2013-2015,L4 2.7L,A340E / A340F / A343E / A343F / AW3043LE,Homologação TOYOTA TYPE T-IV,"Parcial (Carter): 4,0 LITROS
Total para Nível: 10,0 LITROS
Diálise: 11,50 LITROS",OEM: 35330-60030,Conector Universal,,https://drive.google.com/file/d/1L2JBD64ZvvdJH-uN1UypEeDoN2LbNb4v/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1156,TRUE
TOYOTA,SW4,1998-2011,L4 2.7L 3.0L  V6 3.4L,A340E / A340F / A343E / A343F / AW3043LE,Homologação TOYOTA TYPE T-IV,"Parcial (Carter): 4,0 LITROS
Total para Nível: 10,0 LITROS
Diálise: 11,50 LITROS",OEM: 35303 35010,Conector Universal,,https://drive.google.com/file/d/1L2JBD64ZvvdJH-uN1UypEeDoN2LbNb4v/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1106,TRUE
TOYOTA,PRADO / LAND CRUISER,1996-2001,L4 3.0L  V6 3.4L,A440F / A442F,Homologação DEXRON III,"Parcial (Carter): 6,1 LITROS
Total para Nível: 14,0 LITROS
Diálise: 16,0 LITROS","OEM: 35303-60011 
OEM: 35330-60010",Conector Universal,,https://drive.google.com/file/d/1L2JBD64ZvvdJH-uN1UypEeDoN2LbNb4v/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1306,TRUE
TOYOTA,HILUX,2013-2015,L4 3.0L,A750F / TB50LS,Homologação ATF WS,"Parcial (Carter): 4,0 LITROS
Total para Nível: 11,0 LITROS
Diálise: 13,0 LITROS",OEM: 35330-60050,Conector Universal,,https://drive.google.com/file/d/1L2JBD64ZvvdJH-uN1UypEeDoN2LbNb4v/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/900,TRUE
TOYOTA,SW4,2009-2016,L4 2.7L V6 3.0L 4.0L,A750F / TB50LS,Homologação ATF WS,"Parcial (Carter): 4,0 LITROS
Total para Nível: 11,0 LITROS
Diálise: 13,0 LITROS",OEM: 35330-60050,Conector Universal,,https://drive.google.com/file/d/1L2JBD64ZvvdJH-uN1UypEeDoN2LbNb4v/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1107,TRUE
TOYOTA,HILUX,2016-2025,L4 2.7L 2.8L  V6 4.0L,AC60E / AC60F,Homologação ATF WS,"Parcial (Carter): 4,0 LITROS
Total para Nível: 9,6 LITROS
Diálise: 12,0 LITROS",OEM: 35330-71010,Conector Universal,,https://drive.google.com/file/d/1L2JBD64ZvvdJH-uN1UypEeDoN2LbNb4v/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/901,TRUE
TOYOTA,SW4,2016-2024,L4 2.7L 2.8L,AC60E / AC60F,Homologação ATF WS,"Parcial (Carter): 4,0 LITROS
Total para Nível: 9,6 LITROS
Diálise: 12,0 LITROS",OEM: 35330-71010,Conector Universal,,https://drive.google.com/file/d/1L2JBD64ZvvdJH-uN1UypEeDoN2LbNb4v/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1108,TRUE
TOYOTA,PRADO / LAND CRUISER,2002-2009,L4 3.0L,AW3040LE / AW3041LS / A341E / A341F,Homologação TOYOTA TYPE T-II,"Parcial (Carter): 2,5 LITROS
Total para Nível: 8,3 LITROS
Diálise: 10,0 LITROS",OEM: 35330-60030,Conector Universal,,https://drive.google.com/file/d/1L2JBD64ZvvdJH-uN1UypEeDoN2LbNb4v/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/902,TRUE
TOYOTA,COROLLA,2014-2019,L4 2.0L,K111 / K112,Homologação CVTF FE,"Parcial (Carter): 4,8 LITROS
Total para Nível: 8,9 LITROS
Diálise: 11,0 LITROS","
OEM: 35330 0W040 (primeira versão)
35330 OW090 (segunda versão)",Conector Universal,,https://drive.google.com/file/d/1v6hFDL30TcQT8T-5ohgdAj3ii_AFhnan/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/894,TRUE
TOYOTA,RAV4,2013-2016,L4 2.0L,K111 / K112,Homologação CVTF FE,"Parcial (Carter): 4,8 LITROS
Total para Nível: 8,9 LITROS
Diálise: 11,0 LITROS","

OEM: 35330 0W040 (primeira versão)
35330 OW090 (segunda versão)",Conector Universal,,https://drive.google.com/file/d/1v6hFDL30TcQT8T-5ohgdAj3ii_AFhnan/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/909,TRUE
TOYOTA,RAV4,2017-2019,L4 2.0L,K114,Homologação CVTF FE,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,5 LITROS",OEM: 3533028020,Conector Universal,,https://drive.google.com/file/d/1-S9PICgI-H2Pv78ZINWfwIHNPOoLeNwD/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1150,TRUE
TOYOTA,RAV4,2002-2012,L4 2.0L 2.4L,U140 / U140F,Homologação ATF WS,"Parcial (Carter): 3,5 LITROS
Total para Nível: 8,1 LITROS
Diálise: 10,0 LITROS",OEM: 35330 06010,Conector Universal,,https://drive.google.com/file/d/1KyyyiikdLD5Oa1LNdrXlaXXy-Uom7CBl/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/908,TRUE
TOYOTA,COROLLA,2009-2014,L4 2.0L,U240E / U241E,Homologação ATF WS,"Parcial (Carter): 3,5 LITROS
Total para Nível: 8,3 LITROS
Diálise: 10,0 LITROS",OEM: 353300W010,Conector Universal,,https://drive.google.com/file/d/1KyyyiikdLD5Oa1LNdrXlaXXy-Uom7CBl/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/892,TRUE
TOYOTA,CAMRY,2002-2006,V6 3.0L,U241E / U250E,Homologação ATF WS,"Parcial (Carter): 3,5 LITROS
Total para Nível: 8,3 LITROS
Diálise: 10,0 LITROS",OEM: 3533028010,Conector Universal,,https://drive.google.com/file/d/1KyyyiikdLD5Oa1LNdrXlaXXy-Uom7CBl/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/887,TRUE
TOYOTA,COROLLA,2009-2014,L4 1.6L 1.8L,U341E,Homologação ATF WS,"Parcial (Carter): 3,0 LITROS
Total para Nível: 6,5 LITROS
Diálise: 8,5 LITROS",OEM: 35330-0W021,Conector Universal,,https://drive.google.com/file/d/1KyyyiikdLD5Oa1LNdrXlaXXy-Uom7CBl/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/891,TRUE
TOYOTA,ETIOS,2015-2021,L4 1.3L  L4 1.5L,U442E,Homologação ATF WS,"Parcial (Carter): 3,0 LITROS
Total para Nível: 5,2 LITROS
Diálise: 7,0 LITROS",OEM: 35303-52030,Conector Universal,,https://drive.google.com/file/d/1fFlfuOhE5hmcwKb-M1lgfkD8qPJ6baTa/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/895,TRUE
TOYOTA,CAMRY,2006-2018,V6 3.5L,U660E,Homologação ATF WS,"Parcial (Carter): 2,8 LITROS
Total para Nível: 6,7 LITROS
Diálise: 9,0 LITROS",OEM: 35330-33050,Conector Universal,,https://drive.google.com/file/d/1SE1UMpRQfJ5QRVkfWg4ewuNhzkWJRU3n/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/889,TRUE
TOYOTA,RAV4,2013-2016,L4 2.5L,U760E,Homologação ATF WS,"Parcial (Carter): 3,6 LITROS
Total para Nível: 7,1 LITROS
Diálise: 9,0 LITROS",OEM: 35330 33050,Conector Universal,,https://drive.google.com/file/d/1FZBjqeSFHURTjEwwO0_gK7OGTcmgEmjq/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1125,TRUE
TOYOTA,CAMRY,2019-2021,V6 3.5L,UA80E / UB80E / AWF8G30,Homologação ATF WS,"Parcial (Carter): 3,3 LITROS
Total para Nível: 7,5 LITROS
Diálise: 9,5 LITROS",Não possui acesso ao filtro.,Conector Universal,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1081,TRUE
TOYOTA,COROLLA,2020-2024,L4 1.8L  HYBRID,P610,Homologação ATF WS,"Total para Nível: 3,6 LITROS",Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1030,TRUE
TOYOTA,COROLLA CROSS,2020-2024,L4 1.8L HYBRID,P610,Homologação ATF WS,"Total para Nível: 3,6 LITROS",Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1109,TRUE
TOYOTA,PRIUS,2015-2021,L4 1.8L,P610,Homologação ATF WS,"Total para Nível: 3,6 LITROS",Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1171,TRUE
TOYOTA,CAMRY,2022-2024,L4 2.5L HYBRID,P710,Homologação ATF WS,"Total para Nível: 3,9 LITROS",Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1223,TRUE
TOYOTA,RAV4,2020-2022,L4 2.5L HYBRID,P710,Homologação ATF WS,"Total para Nível: 3,9 LITROS",Não Faz Diálise,Não Faz Diálise,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1083,TRUE
VOLKSWAGEN,BORA,2000-2006,L4 1.6L 1.8L 1.9L 2.0L,01M,Homologação G 052 162,"Parcial (Carter): 3,4 LITROS
Total para Nível: 5,4 LITROS
Diálise: 7,5 LITROS",Mahle: HX147 KIT,Conector A18,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1161,TRUE
VOLKSWAGEN,GOLF,1993-2007,L4 1.8L 2.0L,01M,Homologação G 052 162,"Parcial (Carter): 3,4 LITROS
Total para Nível: 5,4 LITROS
Diálise: 7,5 LITROS",Mahle: HX147 KIT,Conector A18,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/916,TRUE
VOLKSWAGEN,NEW BEETLE / FUSCA,2001-2008,L4 2.0L,01M / 096,Homologação G 052 162,"Parcial (Carter): 3,4 LITROS
Total para Nível: 5,4 LITROS
Diálise: 7,5 LITROS",Mahle: HX147 KIT,Conector A18,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/923,TRUE
VOLKSWAGEN,PASSAT,1990-1996,L4 2.0L V6 2.8L,095/096,Homologação G 052 162,"Parcial (Carter): 3,7 LITROS
Total para Nível: 5,4 LITROS
Diálise: 7,5 LITROS",Mahle: HX147 KIT,Conector A18,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/926,TRUE
VOLKSWAGEN,TOUAREG,2002-2010,V6 2.7L 3.0L 3.2L 3.6L L5 2.5L V8 4.2L V10 4.9L W12 6.0L,09D / TR60SN,Homologação G 055 025,"Parcial (Carter): 4,3 LITROS
Total para Nível: 9,7 LITROS
Diálise: 12,0 LITROS",OEM: 09D325429,Conector A27,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/933,TRUE
VOLKSWAGEN,PASSAT,2006-2012,L4 2.0L,09G / 09M / TF60SN,Homologação G 055 025,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 09G 325 429 A,Conector A35 / A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/928,TRUE
VOLKSWAGEN,GOL,2018-2022,L4 1.6L,09G / AQ160,Homologação G 055 025,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS","
09G 325 429E 
09G 325 429H
",Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1013,TRUE
VOLKSWAGEN,NIVUS,2020-2024,L3 1.0L  TSI,09G / AQ160,Homologação G 055 025,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS","09G 325 429E 
09G 325 429H
",Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1051,TRUE
VOLKSWAGEN,GOLF,2015-2020,L4 1.0L 1.4L TSI   L4 1.6L MSI,09G / AQ160 / AQ250,Homologação G 055 025,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS","09G 325 429E 
09G 325 429H
",Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1028,TRUE
VOLKSWAGEN,GOLF VARIANT,2014-2019,L4 1.4L FLEX,09G / AQ160 / AQ250,Homologação G 055 025,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS","09G 325 429E 
09G 325 429H
",Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1341,TRUE
VOLKSWAGEN,POLO,2018-2024,L3 1.0L L4 1.4L 1.6L,09G / AQ160 / AQ250,Homologação G 055 025,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS","09G 325 429E 
09G 325 429H
",Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/930,TRUE
VOLKSWAGEN,T-CROSS,2020-2024,L3 1.0L  L4 1.4L  TSI,09G / AQ160 / AQ250,Homologação G 055 025,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS","09G 325 429E 
09G 325 429H
",Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1052,TRUE
VOLKSWAGEN,VIRTUS TSI,2018-2024,L3 1.0T  L4 1.6L,09G / AQ160 / AQ250,Homologação G 055 025,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS","09G 325 429E 
09G 325 429H
",Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/935,TRUE
VOLKSWAGEN,VOYAGE,2019-2023,L4 1.6L,09G / AQ160 / AQ250,Homologação G 055 025,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS","09G 325 429E 
09G 325 429H
",Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1145,TRUE
VOLKSWAGEN,JETTA,2016-2020,L4 1.4L TSI,09G / AQ250,Homologação G 055 025,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS","09G 325 429E 
09G 325 429H
",Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1054,TRUE
VOLKSWAGEN,TAOS,2020-2024,L4 1.4L T,09G / AQ250,Homologação G 055 540,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS","09G 325 429E 
09G 325 429H
",Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1111,TRUE
VOLKSWAGEN,BORA,2007-2012,L4 1.6L 2.0L,09G / TF60SN,Homologação G 055 025,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 09G 325 429 A,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/914,TRUE
VOLKSWAGEN,GOLF,2008-2013,L4 1.6L 2.0L ASPIRADO,09G / TF60SN,Homologação G 055 025,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 09G 325 429 A,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/917,TRUE
VOLKSWAGEN,JETTA,2006-2012,L4 2.0L L5 2.5L,09G / TF60SN,Homologação G 055 025,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 09G 325 429 A,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/921,TRUE
VOLKSWAGEN,JETTA,2011-2016,L4 2.0L 8V,09G / TF60SN,Homologação G 055 025,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 09G 325 429 A,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1218,TRUE
VOLKSWAGEN,NEW BEETLE / FUSCA,2008-2012,L4 2.0L,09G / TF60SN,Homologação G 055 025,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 09G 325 429 A,Conector A14,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/924,TRUE
VOLKSWAGEN,TIGUAN TSI,2008-2011,L4 2.0L,09M / TF60SN,Homologação G 052 025,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 09M325429,Conector A80 / A26,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/932,TRUE
VOLKSWAGEN,TIGUAN TSI,2012-2016,L4 2.0L,09M / TF61SN,Homologação G 055 540,"Parcial (Carter): 3,5 LITROS
Total para Nível: 7,0 LITROS
Diálise: 9,0 LITROS",OEM: 09M325429,Conector A80 / A26,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1323,TRUE
VOLKSWAGEN,TIGUAN ALLSPACE,2023-2024,L4 2.0L  300 TSI,09P / AQ450,Homologação G 055 540,"Parcial (Carter): 3,4 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",OEM: 09P 325 429,Conector A106,,https://drive.google.com/file/d/11L7XDjN4Yyg-NsHv7Jv0fR8axi3lREvr/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1228,TRUE
VOLKSWAGEN,UP!,2014-2021,L4 1.0L T,0CT - IMOTION,Homologação G 052 527,"Total para Nível: 1,35 LITROS",,,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1266,TRUE
VOLKSWAGEN,GOLF,2020-2021,L4 1.4L - HIBRIDO,0DD HIBRID / DQ400E,Homologação G 052 182,"Parcial (Carter): 6,5 LITROS
Total para Nível: 8,1 LITROS
Diálise: 10,0 LITROS",OEM: 0GC 325 183,Conector A49,,https://drive.google.com/file/d/13Iz9Ru0zIcU-J5L56iwHEokuFjTKf_ZA/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1037,TRUE
VOLKSWAGEN,PASSAT,1997-2005,L4 1.8L V6 2.8L,5HP19FL / 01V,Homologação G 052 162,"Parcial (Carter): 3,0 LITROS
Total para Nível: 9,0 LITROS
Diálise: 11,0 LITROS",OEM: 01V-325-429,Conector Universal,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/927,TRUE
VOLKSWAGEN,AMAROK,2012-2017,L4 2.0L,8HP45,Homologação G 060 162,"Parcial (Carter): 4,5 LITROS
Total para Nível: 8,8 LITROS
Diálise: 11,0 LITROS",OEM: OCM 301519,Conector A29,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/911,TRUE
VOLKSWAGEN,AMAROK,2017-2024,L4 2.0L V6 3.0L,8HP50 / 8HP70X,Homologação G 060 162,"Parcial (Carter): 4,5 LITROS
Total para Nível: 8,8 LITROS
Diálise: 11,0 LITROS","
OEM: OCM 301519 “7 
OEM: 0DR301519",Conector A29,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/912,TRUE
VOLKSWAGEN,GOLF,2014-2015,L4 1.4L TSI,DQ200 / 0AM,Homologação G 052 512,"Parcial (Carter): 1,0 LITROS
Total para Nível: 1,7 LITROS",Não Faz Diálise,,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/919,TRUE
VOLKSWAGEN,GOLF VARIANT,2014-2019,L4 1.4L TSI,DQ200 / 0AM,Homologação G 052 512,"Parcial (Carter): 1,0 LITROS
Total para Nível: 1,7 LITROS",Não Faz Diálise,,,,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1303,TRUE
VOLKSWAGEN,EOS,2006-2012,L4 1.6L 2.0L V6 3.2L 3.6L,DQ250 / 02E,Homologação G 052 182,"Parcial (Carter): 5,2 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",OEM: 02E 305 051 C,Conector A38,,https://drive.google.com/file/d/1lIRkzKkJWAze9uCJAjQqTNhFDM4pNXAC/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/915,TRUE
VOLKSWAGEN,GOLF,2014-2015,L4 2.0L GTI,DQ250 / 02E,Homologação G 052 182,"Parcial (Carter): 5,2 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",OEM: 02E 305 051 C,Conector A38,,https://drive.google.com/file/d/1lIRkzKkJWAze9uCJAjQqTNhFDM4pNXAC/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1217,TRUE
VOLKSWAGEN,GOLF,2015-2020,L4 2.0L GTI,DQ250 / 02E,Homologação G 052 182,"Parcial (Carter): 5,2 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",OEM: 02E 305 051 C,Conector A38,,https://drive.google.com/file/d/1lIRkzKkJWAze9uCJAjQqTNhFDM4pNXAC/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/918,TRUE
VOLKSWAGEN,JETTA,2011-2016,L4 2.0L TSI,DQ250 / 02E,Homologação G 052 182,"Parcial (Carter): 5,2 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",OEM: 02E 305 051 C,Conector A38,,https://drive.google.com/file/d/1lIRkzKkJWAze9uCJAjQqTNhFDM4pNXAC/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1162,TRUE
VOLKSWAGEN,JETTA,2016-2020,L4 2.0L TSI,DQ250 / 02E,Homologação G 052 182,"Parcial (Carter): 5,2 LITROS
Total para Nível: 7,2 LITROS
Diálise: 9,0 LITROS",OEM: 02E 305 051 C,Conector A38,,https://drive.google.com/file/d/1lIRkzKkJWAze9uCJAjQqTNhFDM4pNXAC/view?usp=drive_link,,https://crm.cambioautomaticodobrasil.com.br/guia-de-transmissao/transmissao/1219,TRUE
